測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2019,47201580,201,CO  ,0.1PPM, 5,26,   2,   2,   1,   1,   1,   1,   1,   1,   2,   1,   2,   2,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 5,27,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 5,28,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   4,   3,   3,   3,   3,   3,   4,   4,   4,   4,   5,   4,   5,   8
2019,47201580,201,CO  ,0.1PPM, 5,29,   5,   4,   3,   3,   3,   2,   3,   4,   3,   3,   4,   4,   4,   4,   3,   3,   4,   3,   3,   3,   3,   4,   3,   4
2019,47201580,201,CO  ,0.1PPM, 5,30,   4,   3,   3,   3,   2,   3,   3,   4,   4,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 5,31,   2,9999,   1,   1,   1,   1,   2,   3,   3,   4,   3,   3,   3,   2,   3,   3,   3,   3,   3,   3,   3,   4,   5,   7
2019,47201580,201,CO  ,0.1PPM, 6, 1,   4,   5,   3,   3,   3,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   4,   3,   4,   4,   4
2019,47201580,201,CO  ,0.1PPM, 6, 2,   4,   3,   3,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   3,   2,   2,   3,   3,   3,   2,   2,   3,   2,   2
2019,47201580,201,CO  ,0.1PPM, 6, 3,   1,   1,   1,   1,   1,   1,   2,   3,   3,   2,   3,   5,   4,   3,   2,   2,   3,   3,   6,   5,   3,   3,   4,   4
2019,47201580,201,CO  ,0.1PPM, 6, 4,   5,   2,   2,   1,   1,   1,   1,   2,   2,   2,   3,   3,   2,   3,   2,   3,   4,   5,   5,   3,   4,   3,   3,   3
2019,47201580,201,CO  ,0.1PPM, 6, 5,   3,   2,   3,   2,   2,   3,   2,   3,   4,   3,   3,   4,   6,   5,   6,   6,   9,  10,  14,  12,   6,   3,   4,   5
2019,47201580,201,CO  ,0.1PPM, 6, 6,   4,   3,   2,   2,   2,   2,   2,   3,   3,   3,   2,   3,   2,   3,   3,   3,   3,   3,   3,   2,   3,   3,   3,   2
2019,47201580,201,CO  ,0.1PPM, 6, 7,   2,   2,   2,   2,   1,   1,   2,   2,   2,   2,   3,   2,   2,   3,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3
2019,47201580,201,CO  ,0.1PPM, 6, 8,   3,9999,   1,   2,   1,   1,   1,   2,   2,   2,   3,   3,   2,   3,   3,   2,   2,   3,   2,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 6, 9,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1,   2,   2,   3,   3,   3,   2
2019,47201580,201,CO  ,0.1PPM, 6,10,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   3,   3,   2,   2,   3,   4,   5,   4,   3,   4,   4,   4
2019,47201580,201,CO  ,0.1PPM, 6,11,   2,   2,   2,   2,   1,   1,   1,   2,   2,   2,   2,   2,   1,   1,   2,   1,   1,   3,   5,   6,   8,   8,   6,   4
2019,47201580,201,CO  ,0.1PPM, 6,12,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   1,9999,   2,   2,   2,   2,   2,   2,   3,   3,   2
2019,47201580,201,CO  ,0.1PPM, 6,13,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 6,14,   1,   1,   1,   1,   1,   1,   1,   2,   3,   5,   1,   1,   1,   1,   1,   1,   1,   1,   2,   3,   2,   3,   2,   2
2019,47201580,201,CO  ,0.1PPM, 6,15,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   3,   3,   4,   4
2019,47201580,201,CO  ,0.1PPM, 6,16,   2,   1,   2,   2,   2,   2,   3,   3,   3,   2,   2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   3,   3,   3,   2
2019,47201580,201,CO  ,0.1PPM, 6,17,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   2,   2,   2,   2,   2,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 6,18,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   2,   1,   1,   2,   4,   3,   5,   4,   3,   1
2019,47201580,201,CO  ,0.1PPM, 6,19,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   2,   1,   1
2019,47201580,201,CO  ,0.1PPM, 6,20,   1,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   2,   1,   1,   3,   2,   2,   2,   2,   3,   2,   2
2019,47201580,201,CO  ,0.1PPM, 6,21,   1,9999,   1,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   3,   3,   2,   2,   1
2019,47201580,201,CO  ,0.1PPM, 6,22,   1,   1,   1,   1,   1,   0,   1,   0,   1,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 6,23,   2,   3,   2,   2,   2,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   2,   2,   3,   2,   1,   1,   1,   3
2019,47201580,201,CO  ,0.1PPM, 6,24,   1,   1,   2,   1,   2,   2,   2,   2,   3,   4,   4,   4,   4,   3,   3,   4,   3,   3,   3,   4,   8,  10,   5,   9
2019,47201580,201,CO  ,0.1PPM, 6,25,  21,   7,  29,  13,  37,   3,   3,   5,   3,   3,   2,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   1
2019,47201580,201,CO  ,0.1PPM, 6,26,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3
2019,47201580,201,CO  ,0.1PPM, 6,27,   3,   3,   1,   2,   1,   2,   2,   2,   2,   2,9999,9999,   3,   2,   3,   3,   2,   2,   2,   2,   1,   2,   1,   3
2019,47201580,201,CO  ,0.1PPM, 6,28,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   4,   2,   2,   2,   2,   2,   3,   2,   1,   1,   1,   2,   2
2019,47201580,201,CO  ,0.1PPM, 6,29,   1,9999,   0,   1,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   1,   1,   1,   2,   1,   0,   1,   0,   0
2019,47201580,201,CO  ,0.1PPM, 6,30,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0
2019,47201580,201,CO  ,0.1PPM, 6,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47201580,201,CO  ,0.1PPM, 7, 1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   1,   0,   0,   0
2019,47201580,201,CO  ,0.1PPM, 7, 2,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,   1,   1,   1,   0,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 7, 3,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   2,   1,   1,   2,   3,   1,   3,   2,   2,   2,   3,   3,   3,   3
2019,47201580,201,CO  ,0.1PPM, 7, 4,   1,   1,   0,   0,   0,   0,   0,   1,   1,   2,   2,   1,   1,   1,   2,   1,   1,   1,   1,   2,   2,   1,   2,   1
2019,47201580,201,CO  ,0.1PPM, 7, 5,   1,   0,   0,   0,   0,   0,   0,   1,   1,   2,   2,   3,   3,   3,   2,   2,   2,   3,   2,   2,   2,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 7, 6,   1,   1,   0,   0,   0,   0,   0,   1,   2,   3,   6,   3,   3,   1,   2,   3,   4,   4,   4,   6,   4,   3,   3,   4
2019,47201580,201,CO  ,0.1PPM, 7, 7,   2,9999,   0,   1,   2,   1,   0,   0,   0,   0,   1,   2,   2,   8,   5,   2,   1,   2,   2,   1,   1,   0,   1,   1
2019,47201580,201,CO  ,0.1PPM, 7, 8,   1,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   0,   1,   2,   1,   1,   2,   5,  10,  10,   9,   6,   7
2019,47201580,201,CO  ,0.1PPM, 7, 9,   2,   1,   0,   0,   0,   0,   0,   1,   2,   1,   1,   1,   1,   1,   1,   1,   3,   2,   1,   3,   3,   3,   4,   3
2019,47201580,201,CO  ,0.1PPM, 7,10,   1,   0,   0,   0,   0,   0,   0,   0,   1,   1,   2,   2,   1,   2,   0,   2,   1,   1,   2,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 7,11,   2,   1,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   0,   1,   1,   1,   1,   2,   2,   1,   2
2019,47201580,201,CO  ,0.1PPM, 7,12,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   2,   1,   1,   2,   2,   3,   1,   1,   2,   2
2019,47201580,201,CO  ,0.1PPM, 7,13,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   1,   2,   2,   2,   3,   2
2019,47201580,201,CO  ,0.1PPM, 7,14,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   2,   2,   2,   2,   4,   2
2019,47201580,201,CO  ,0.1PPM, 7,15,   2,9999,   0,   0,   0,   0,   0,   0,   0,   1,   2,   4,   3,   3,   4,   4,   1,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,CO  ,0.1PPM, 7,16,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,9999,   0,   0,   1,   0,   0,   0,   0,   0
2019,47201580,201,CO  ,0.1PPM, 7,17,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 7,18,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 7,19,   1,   1,   1,   1,   1,   1,   1,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,20,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,23,9999,9999,   2,   1,   1,   1,   1,   2,   2,   2,   7,   7,   3,   3,   2,   2,   2,   4,   4,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 7,24,   2,   1,   2,   2,   1,   2,   2,   3,   3,   4,   2,   2,   2,   4,   3,   3,   2,   4,   5,   5,   6,   5,   4,   6
2019,47201580,201,CO  ,0.1PPM, 7,25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,27,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,30,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 7,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 8, 1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8, 2,   0,   0,   1,   0,   0,   0,   1,   2,   4,   2,   7,   5,   2,   1,   3,   3,   2,   3,   2,   2,   3,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8, 3,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8, 4,   1,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   0
2019,47201580,201,CO  ,0.1PPM, 8, 5,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8, 6,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8, 7,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0
2019,47201580,201,CO  ,0.1PPM, 8, 8,   0,9999,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,CO  ,0.1PPM, 8, 9,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8,10,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8,11,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   3,   2,   2,   3,   2,   2,   2,   1,   4,  11,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8,12,   0,   0,   0,   0,   0,   0,   1,   2,   1,   2,   4,   7,   8,   6,   6,   5,   6,   5,   5,   7,   6,   6,   7,   7
2019,47201580,201,CO  ,0.1PPM, 8,13,   5,   1,   1,   1,   1,   1,   1,   2,   2,   5,   5,   5,   5,   5,   5,   6,   4,   5,   5,   4,   5,   6,   7,   5
2019,47201580,201,CO  ,0.1PPM, 8,14,   3,   1,   0,   0,   0,   0,   0,   1,   1,   1,   2,   2,   1,   2,   3,   2,   2,   3,   2,   3,   3,   5,   4,   4
2019,47201580,201,CO  ,0.1PPM, 8,15,   3,   2,   1,   1,   2,   1,   2,   2,   2,   2,   3,   3,   2,   2,   1,   1,   1,   1,   1,   2,   2,   2,   1,   2
2019,47201580,201,CO  ,0.1PPM, 8,16,   2,9999,   2,   2,   2,   1,   2,   2,   3,   7,  12,   8,   2,   2,   3,   2,   3,   8,  12,  12,  12,  12,  11,  12
2019,47201580,201,CO  ,0.1PPM, 8,17,   8,   4,   4,   4,   4,   4,   3,   3,   4,   9,   5,   5,   8,   8,   8,  10,  11,  12,  11,  13,  14,  14,  12,  10
2019,47201580,201,CO  ,0.1PPM, 8,18,   7,   5,   6,   4,   5,   3,   5,   5,   6,   8,  10,   9,   8,   7,   6,   6,   9,   8,   9,   9,   6,   3,   3,   2
2019,47201580,201,CO  ,0.1PPM, 8,19,   2,   2,   2,   2,   2,   2,   5,   3,   5,   6,9999,9999,  14,  14,  13,  15,   9,   6,   5,   6,   5,   6,   6,   5
2019,47201580,201,CO  ,0.1PPM, 8,20,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 8,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 8,22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 8,23,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 8,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 8,25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 8,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8,27,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8,28,   1,   1,   0,   0,   0,   0,   1,   1,   1,   1,   1,   0,   0,   0,9999,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8,29,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   2,   2,   2,   3,   2,   4,   2,   3,   4,   2,   2
2019,47201580,201,CO  ,0.1PPM, 8,30,   3,   1,   1,   1,   1,   1,   1,   2,   2,   2,   3,   1,   1,   1,   3,   1,   1,   1,   0,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 8,31,   1,   1,   1,   0,   0,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   1,   0,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9, 1,   1,9999,   0,   0,   0,   0,   0,   1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0
2019,47201580,201,CO  ,0.1PPM, 9, 2,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0
2019,47201580,201,CO  ,0.1PPM, 9, 3,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9, 4,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0
2019,47201580,201,CO  ,0.1PPM, 9, 5,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9, 6,   0,   0,   0,   1,   1,   0,   1,   1,   1,   1,   1,   2,   1,   2,   3,   2,   2,   3,   5,   4,   4,   4,   5,   4
2019,47201580,201,CO  ,0.1PPM, 9, 7,   3,   3,   1,   2,   2,   2,   2,   3,   2,   2,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9, 8,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   3,   1,   1,   4,   5,   5,   4,   3,   3,   3,   6,   5,   5
2019,47201580,201,CO  ,0.1PPM, 9, 9,   3,9999,   2,   2,   3,   2,   4,   5,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9,10,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9,11,   1,   1,   0,   1,   1,   1,   1,   2,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 9,12,   2,   3,   1,   1,   1,   1,   1,   1,   2,   1,   1,   0,   0,   0,   0,   0,   0,   1,   1,   2,   5,   3,   2,   1
2019,47201580,201,CO  ,0.1PPM, 9,13,   1,   1,   1,   1,   1,   2,   1,   2,   3,   4,   5,   5,   3,   3,   4,   3,   3,   4,   5,   5,   5,   7,   5,   3
2019,47201580,201,CO  ,0.1PPM, 9,14,   1,   2,   1,   2,   1,   1,   1,   2,   2,   5,   4,   5,   3,   4,   3,   3,   3,   3,   3,   5,   4,   6,   4,   5
2019,47201580,201,CO  ,0.1PPM, 9,15,   4,   1,   1,   2,   1,   1,   1,   1,   2,   3,   7,   4,   3,   3,   4,   4,   3,   3,   4,   6,   6,   6,   4,   4
2019,47201580,201,CO  ,0.1PPM, 9,16,   3,   1,   1,   1,   1,   1,   2,   4,   3,   2,   2,   5,   3,   3,   3,   3,   4,   4,   4,   4,   7,   4,   6,   5
2019,47201580,201,CO  ,0.1PPM, 9,17,   3,9999,   3,   3,   3,   3,   3,   4,   4,   6,   7,   5,   6,   6,   5,   6,   6,   6,   7,   6,   5,   9,   8,   6
2019,47201580,201,CO  ,0.1PPM, 9,18,   7,   4,   3,   3,   3,   3,   3,   4,   5,   5,   5,   6,   6,   6,   5,   4,   5,   5,   6,   6,   6,   6,   5,   5
2019,47201580,201,CO  ,0.1PPM, 9,19,   4,   3,   3,   3,   3,   3,   3,   4,   4,   3,   3,   3,   3,   4,   3,   2,   3,   3,   3,   3,   3,   3,   3,   3
2019,47201580,201,CO  ,0.1PPM, 9,20,   3,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 9,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47201580,201,CO  ,0.1PPM, 9,22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   6,   6,   5,   7,   7,   9,   7,   8,   8
2019,47201580,201,CO  ,0.1PPM, 9,23,   7,   6,   4,   5,   4,   4,   4,   5,   5,   5,   6,   8,   9,   8,   8,  10,  10,   8,   9,   9,   9,  10,   9,   6
2019,47201580,201,CO  ,0.1PPM, 9,24,   4,   4,   4,   3,   4,   4,   3,   4,   6,   7,   7,   6,   6,   6,   7,   6,   6,   7,   9,  12,  12,  10,   7,   8
2019,47201580,201,CO  ,0.1PPM, 9,25,   9,9999,   4,   3,   3,   2,   3,   4,   4,   6,   5,   5,   3,   2,   2,   2,   3,   3,   3,   4,   4,   4,   5,   4
2019,47201580,201,CO  ,0.1PPM, 9,26,   5,   4,   2,   2,   2,   2,   2,   4,   5,   2,   2,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   3,   3,   1
2019,47201580,201,CO  ,0.1PPM, 9,27,   1,   2,   2,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1
2019,47201580,201,CO  ,0.1PPM, 9,28,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   1,   1,   1,   2,   2,   2,   2,   2
2019,47201580,201,CO  ,0.1PPM, 9,29,   1,   1,   1,   1,   1,   0,   1,   1,   1,   1,   1,   1,   0,   0,   1,   1,   0,   0,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9,30,   1,   0,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM, 9,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47201580,201,CO  ,0.1PPM,10, 1,   1,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47201580,201,CO  ,0.1PPM,10, 2,   0,   1,   0,   0,   0,   1,   1,   1,   2,   2,   2,   3,   2,   2,   3,   3,   3,   4,   3,   3,   3,   3,   5,   4
2019,47201580,201,CO  ,0.1PPM,10, 3,   2,9999,   2,   2,   2,   2,   2,   3,   5,  10,  11,   5,   5,   8,   4,   8,   7,   6,   6,   6,   6,   6,   7,  10
2019,47201580,201,CO  ,0.1PPM,10, 4,   4,   3,   2,   2,   2,   1,   2,   4,   4,   7,   8,   6,   5,   5,   5,   2,   1,   2,   4,   5,   5,   4,   6,   6
2019,47201580,201,CO  ,0.1PPM,10, 5,   6,   5,   5,   5,   3,   2,   2,   3,   5,   5,   7,   6,   4,   5,   4,   4,   4,   4,   5,   6,   7,   6,   5,   6
2019,47201580,201,CO  ,0.1PPM,10, 6,   4,   3,   4,   3,   4,   2,   2,   2,   2,   3,   4,   4,   6,   7,   2,   2,   2,   2,   2,   3,   5,   5,   5,   5
2019,47201580,201,CO  ,0.1PPM,10, 7,   4,   3,   3,   3,   3,   3,   3,   4,   6,   7,   6,   9,   8,   8,   6,   5,   4,   4,   5,   4,   4,   5,   5,   8
2019,47201580,201,CO  ,0.1PPM,10, 8,   5,   3,   3,   3,   2,   2,   2,   4,   3,   5,   4,   6,   5,   5,   4,   5,   5,   4,   4,   6,   7,   7,   7,   6
2019,47201580,201,CO  ,0.1PPM,10, 9,   5,   4,   4,   3,   2,   2,   3,   3,   3,   3,   5,   4,   4,   5,   4,   3,   4,   4,   4,   4,   5,   4,   4,   3
2019,47201580,201,CO  ,0.1PPM,10,10,   3,   4,   2,   3,   2,   2,   3,   4,   3,   4,   4,   3,   3,   3,   3,   3,   3,   4,   4,   4,   5,   5,   5,   4
2019,47201580,201,CO  ,0.1PPM,10,11,   3,9999,   2,   2,   2,   2,   2,   2,   3,   4,   3,   4,   3,   3,   4,   4,   4,   4,   5,   5,   5,   5,   5,   4
